time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837035.69978905,0.03201152,0.00339607,0.00000417,75446.00000000,0.02569591,0.000000,0.000000
1577837035.79962707,0.03199261,0.00255754,0.00000354,75467.00000000,0.02142067,0.000000,0.000000
1577837035.89946008,0.03203865,0.00411565,0.00000572,75481.00000000,0.05782133,0.000000,0.000000
1577837035.99931192,0.03201721,0.00243120,0.00000361,75494.00000000,0.01998514,0.000000,0.000000
1577837036.09993815,0.03200919,0.00402457,0.00000407,75508.00000000,0.02750405,0.000000,0.000000
1577837036.19978118,0.03200595,0.00228516,0.00000518,75528.00000000,0.03018458,0.000000,0.000000
1577837036.29962182,0.03200457,0.00271266,0.00000528,75538.00000000,0.03122404,0.000000,0.000000
1577837036.39945006,0.03197593,0.00172503,0.00000335,75547.00000000,0.01579350,0.000000,0.000000
1577837036.49929905,0.03195234,0.00237155,0.00000399,75557.00000000,0.01860052,0.000000,0.000000
1577837036.59994197,0.03193063,0.00244559,0.00000392,75570.00000000,0.01962308,0.000000,0.000000
1577837036.69978285,0.03192525,0.00253142,0.00000505,75565.00000000,0.02887043,0.000000,0.000000
1577837036.79959917,0.03190049,0.00202290,0.00000352,75575.00000000,0.01780698,0.000000,0.000000
1577837036.89945912,0.03188876,0.00277301,0.00000446,75598.00000000,0.02520688,0.000000,0.000000
1577837036.99930906,0.03187832,0.00280988,0.00000441,75606.00000000,0.02591270,0.000000,0.000000
1577837037.09994388,0.03188961,0.00244377,0.00000642,75619.00000000,0.03835148,0.000000,0.000000
1577837037.19977999,0.03191110,0.00318717,0.00000540,75641.00000000,0.04422359,0.000000,0.000000
1577837037.29961300,0.03190253,0.00280890,0.00000401,75657.00000000,0.02698491,0.000000,0.000000
1577837037.39945197,0.03190817,0.00526909,0.00000458,75681.00000000,0.03514867,0.000000,0.000000
1577837037.49928808,0.03190087,0.00300432,0.00000409,75710.00000000,0.02769430,0.000000,0.000000
1577837037.59991598,0.03189324,0.00385241,0.00000413,75738.00000000,0.02749175,0.000000,0.000000
1577837037.69975090,0.03189047,0.00405775,0.00000432,75776.00000000,0.03029011,0.000000,0.000000
1577837037.79960704,0.03188634,0.00343609,0.00000386,75829.00000000,0.02949776,0.000000,0.000000
1577837037.89945078,0.03189710,0.00356404,0.00000422,75874.00000000,0.03813560,0.000000,0.000000
1577837037.99929905,0.03190017,0.00512319,0.00000400,75948.00000000,0.03368401,0.000000,0.000000
1577837038.09992290,0.03193589,0.00387232,0.00000571,76059.00000000,0.05272789,0.000000,0.000000
1577837038.19976306,0.03196456,0.00555020,0.00000457,76216.00000000,0.04867475,0.000000,0.000000
1577837038.29960704,0.03197339,0.00643049,0.00000400,76421.00000000,0.03712946,0.000000,0.000000
1577837038.39945602,0.03197682,0.00512891,0.00000376,76556.00000000,0.03398727,0.000000,0.000000
1577837038.49929595,0.03202074,0.00598008,0.00000625,76757.00000000,0.05775910,0.000000,0.000000
1577837038.59993815,0.03206243,0.00788942,0.00000482,77110.00000000,0.05653044,0.000000,0.000000
1577837038.69977808,0.03206525,0.00520295,0.00000376,77394.00000000,0.03372375,0.000000,0.000000
1577837038.79961610,0.03209611,0.00901876,0.00000424,77462.00000000,0.05027413,0.000000,0.000000
1577837038.89945292,0.03210723,0.00649488,0.00000416,77770.00000000,0.03866612,0.000000,0.000000
1577837038.99928021,0.03210790,0.00460538,0.00000382,78022.00000000,0.03250822,0.000000,0.000000
1577837039.09991813,0.03211894,0.00597791,0.00000439,78222.00000000,0.03865215,0.000000,0.000000
1577837039.19975710,0.03213102,0.00547980,0.00000453,78405.00000000,0.03929588,0.000000,0.000000
1577837039.29958510,0.03213509,0.00503637,0.00000425,78344.00000000,0.03455054,0.000000,0.000000
1577837039.39944100,0.03213697,0.00374667,0.00000418,78446.00000000,0.03325525,0.000000,0.000000
1577837039.49929285,0.03215977,0.00546485,0.00000428,78530.00000000,0.04574914,0.000000,0.000000
1577837039.59993601,0.03216403,0.00500348,0.00000416,78578.00000000,0.03470685,0.000000,0.000000
1577837039.69977403,0.03218039,0.00607660,0.00000458,78605.00000000,0.04196573,0.000000,0.000000
1577837039.79962111,0.03217360,0.00361719,0.00000380,78663.00000000,0.02810203,0.000000,0.000000
1577837039.89944506,0.03216751,0.00383509,0.00000393,78711.00000000,0.02851647,0.000000,0.000000
1577837039.99928498,0.03216662,0.00459337,0.00000432,78748.00000000,0.03163143,0.000000,0.000000
1577837040.09992385,0.03216227,0.00352995,0.00000394,78762.00000000,0.02954553,0.000000,0.000000
1577837040.19977021,0.03218045,0.00446116,0.00000568,78785.00000000,0.04313845,0.000000,0.000000
1577837040.29962802,0.03217991,0.00438244,0.00000431,78787.00000000,0.03185499,0.000000,0.000000
1577837040.39946198,0.03218942,0.00473550,0.00000415,78803.00000000,0.03794451,0.000000,0.000000
1577837040.49930906,0.03220129,0.00461537,0.00000536,78781.00000000,0.03939227,0.000000,0.000000
1577837040.59995484,0.03221179,0.00471294,0.00000454,78771.00000000,0.03858461,0.000000,0.000000
1577837040.69982219,0.03222323,0.00489040,0.00000452,78809.00000000,0.03918462,0.000000,0.000000
1577837040.79967308,0.03222397,0.00580471,0.00000449,78833.00000000,0.03267333,0.000000,0.000000
1577837040.89952302,0.03221727,0.00426315,0.00000389,78870.00000000,0.02813102,0.000000,0.000000
1577837040.99934888,0.03221045,0.00457982,0.00000386,78849.00000000,0.02804029,0.000000,0.000000
1577837041.09998202,0.03220222,0.00354301,0.00000385,78894.00000000,0.02716392,0.000000,0.000000
1577837041.19983006,0.03223386,0.00506787,0.00000596,78908.00000000,0.05162956,0.000000,0.000000
1577837041.29966903,0.03223341,0.00397093,0.00000427,78960.00000000,0.03195927,0.000000,0.000000
1577837041.39950490,0.03227028,0.00585038,0.00000581,78987.00000000,0.05494733,0.000000,0.000000
1577837041.49935102,0.03227414,0.00533481,0.00000434,78988.00000000,0.03464881,0.000000,0.000000
1577837041.59998322,0.03227457,0.00490130,0.00000394,79001.00000000,0.03254300,0.000000,0.000000
1577837041.69982219,0.03227706,0.00566300,0.00000387,79038.00000000,0.03381147,0.000000,0.000000
1577837041.79965401,0.03230249,0.00433733,0.00000513,79137.00000000,0.04804785,0.000000,0.000000
1577837041.89950013,0.03230330,0.00500592,0.00000426,79084.00000000,0.03280163,0.000000,0.000000
1577837041.99933910,0.03230417,0.00538503,0.00000406,79128.00000000,0.03284465,0.000000,0.000000
1577837042.09998107,0.03229767,0.00441492,0.00000394,79130.00000000,0.02825848,0.000000,0.000000
1577837042.19981384,0.03229800,0.00764302,0.00000414,79169.00000000,0.03250187,0.000000,0.000000
1577837042.29965901,0.03229730,0.00457213,0.00000441,79210.00000000,0.03186037,0.000000,0.000000
1577837042.39949489,0.03230983,0.00446996,0.00000498,79254.00000000,0.04013971,0.000000,0.000000
1577837042.49933004,0.03230814,0.00324514,0.00000453,79283.00000000,0.03125379,0.000000,0.000000
1577837042.59997010,0.03229956,0.00295760,0.00000419,79287.00000000,0.02691430,0.000000,0.000000
1577837042.69981480,0.03229016,0.00384759,0.00000382,79280.00000000,0.02638874,0.000000,0.000000
1577837042.79965401,0.03231016,0.00439006,0.00000570,79271.00000000,0.04489064,0.000000,0.000000
1577837042.89949393,0.03229683,0.00294405,0.00000369,79199.00000000,0.02389817,0.000000,0.000000
1577837042.99933791,0.03229166,0.00371483,0.00000417,79217.00000000,0.02902779,0.000000,0.000000
1577837043.09996700,0.03227805,0.00283838,0.00000357,79241.00000000,0.02368089,0.000000,0.000000
1577837043.19982600,0.03229391,0.00452702,0.00000561,79261.00000000,0.04232905,0.000000,0.000000
1577837043.29965210,0.03227525,0.00244391,0.00000340,79296.00000000,0.02045070,0.000000,0.000000
1577837043.39947915,0.03227091,0.00320728,0.00000521,79313.00000000,0.02950970,0.000000,0.000000
1577837043.49931502,0.03225599,0.00261160,0.00000366,79326.00000000,0.02276890,0.000000,0.000000
1577837043.59995794,0.03224328,0.00369003,0.00000372,79342.00000000,0.02414905,0.000000,0.000000
1577837043.69978595,0.03222918,0.00306355,0.00000349,79348.00000000,0.02323083,0.000000,0.000000
1577837043.79964018,0.03224250,0.00293881,0.00000446,79362.00000000,0.04075237,0.000000,0.000000
1577837043.89948487,0.03224180,0.00404546,0.00000413,79302.00000000,0.03179541,0.000000,0.000000
1577837043.99933696,0.03224136,0.00375945,0.00000443,79315.00000000,0.03195891,0.000000,0.000000
1577837044.09997892,0.03223185,0.00354155,0.00000390,79312.00000000,0.02612655,0.000000,0.000000
1577837044.19980907,0.03222626,0.00344565,0.00000413,79321.00000000,0.02863437,0.000000,0.000000
1577837044.29965591,0.03221281,0.00344761,0.00000393,79333.00000000,0.02355218,0.000000,0.000000
1577837044.39951897,0.03221536,0.00340528,0.00000566,79337.00000000,0.03385945,0.000000,0.000000
1577837044.49936509,0.03220106,0.00270791,0.00000365,79350.00000000,0.02295964,0.000000,0.000000
1577837044.59960294,0.03219681,0.00267062,0.00000394,79350.00000000,0.02944956,0.000000,0.000000
1577837044.69944024,0.03220668,0.00348616,0.00000512,79365.00000000,0.03860075,0.000000,0.000000
1577837044.79928398,0.03220498,0.00268857,0.00000416,79373.00000000,0.03109993,0.000000,0.000000
1577837044.89992285,0.03220534,0.00360398,0.00000445,79401.00000000,0.03244397,0.000000,0.000000
1577837044.99975610,0.03220394,0.00291185,0.00000413,79421.00000000,0.03129339,0.000000,0.000000
1577837045.09960198,0.03225842,0.00425016,0.00000410,79446.00000000,0.06777764,0.000000,0.000000
1577837045.19945192,0.03226893,0.00405607,0.00000461,79411.00000000,0.03912819,0.000000,0.000000
1577837045.29967308,0.03225606,0.00359309,0.00000346,79440.00000000,0.02384188,0.000000,0.000000
1577837045.39950490,0.03224281,0.00281358,0.00000352,79454.00000000,0.02356419,0.000000,0.000000
1577837045.49933696,0.03228224,0.00542923,0.00000614,79475.00000000,0.05814546,0.000000,0.000000
1577837045.59998107,0.03227563,0.00304497,0.00000417,79497.00000000,0.02793497,0.000000,0.000000
1577837045.69982100,0.03226436,0.00308562,0.00000356,79542.00000000,0.02485012,0.000000,0.000000
1577837045.79965901,0.03225595,0.00344915,0.00000375,79584.00000000,0.02671567,0.000000,0.000000
1577837045.89948392,0.03225705,0.00493636,0.00000424,79632.00000000,0.03298224,0.000000,0.000000
1577837045.99932599,0.03228530,0.00448322,0.00000604,79685.00000000,0.05095683,0.000000,0.000000
1577837046.09997106,0.03227574,0.00328781,0.00000382,79750.00000000,0.02594943,0.000000,0.000000
1577837046.19981313,0.03230131,0.00454909,0.00000453,79750.00000000,0.04925492,0.000000,0.000000
1577837046.29964805,0.03231951,0.00458946,0.00000462,79839.00000000,0.04440251,0.000000,0.000000
1577837046.39949489,0.03232522,0.00360189,0.00000409,79898.00000000,0.03611961,0.000000,0.000000
1577837046.49934101,0.03233038,0.00314910,0.00000417,79934.00000000,0.03576747,0.000000,0.000000
1577837046.59998202,0.03232479,0.00304693,0.00000379,79982.00000000,0.02859791,0.000000,0.000000
1577837046.69981790,0.03231310,0.00324185,0.00000347,80019.00000000,0.02450363,0.000000,0.000000
1577837046.79967308,0.03230935,0.00376560,0.00000441,80067.00000000,0.02980198,0.000000,0.000000
1577837046.89950705,0.03231884,0.00504140,0.00000485,80074.00000000,0.03867401,0.000000,0.000000
1577837046.99934793,0.03231956,0.00356760,0.00000396,80034.00000000,0.03280658,0.000000,0.000000
1577837047.09997892,0.03231051,0.00349727,0.00000378,80070.00000000,0.02622845,0.000000,0.000000
1577837047.19981384,0.03232889,0.00467124,0.00000615,80114.00000000,0.04469334,0.000000,0.000000
1577837047.29967403,0.03233378,0.00361607,0.00000481,80149.00000000,0.03563476,0.000000,0.000000
1577837047.39952588,0.03232778,0.00470057,0.00000388,80192.00000000,0.02827810,0.000000,0.000000
1577837047.49936891,0.03232221,0.00478990,0.00000391,80283.00000000,0.02855286,0.000000,0.000000
1577837047.59998488,0.03231675,0.00456927,0.00000386,80357.00000000,0.02862494,0.000000,0.000000
1577837047.69981909,0.03231760,0.00428941,0.00000416,80424.00000000,0.03288879,0.000000,0.000000
1577837047.79965401,0.03235709,0.00772857,0.00000550,80463.00000000,0.05917325,0.000000,0.000000
1577837047.89948487,0.03238826,0.00517508,0.00000555,80530.00000000,0.05358701,0.000000,0.000000
1577837047.99933314,0.03238518,0.00428578,0.00000419,80591.00000000,0.03028676,0.000000,0.000000
1577837048.09996295,0.03237663,0.00329780,0.00000384,80622.00000000,0.02654595,0.000000,0.000000
1577837048.19980597,0.03239252,0.00477454,0.00000508,80658.00000000,0.04324349,0.000000,0.000000
1577837048.29966211,0.03241607,0.00976796,0.00000521,80667.00000000,0.04852459,0.000000,0.000000
1577837048.39950204,0.03241212,0.00377629,0.00000398,80751.00000000,0.02970574,0.000000,0.000000
1577837048.49934888,0.03240903,0.00339153,0.00000384,80740.00000000,0.03028815,0.000000,0.000000
1577837048.59997892,0.03240387,0.00448930,0.00000413,80790.00000000,0.02886149,0.000000,0.000000
1577837048.69984007,0.03239784,0.00310895,0.00000410,80706.00000000,0.02824646,0.000000,0.000000
1577837048.79967690,0.03241409,0.00463332,0.00000621,80769.00000000,0.04361225,0.000000,0.000000
1577837048.89951110,0.03244215,0.00501528,0.00000599,80822.00000000,0.05180583,0.000000,0.000000
1577837048.99936104,0.03245038,0.00380590,0.00000440,80858.00000000,0.03813140,0.000000,0.000000
1577837049.09960604,0.03245637,0.00343818,0.00000453,80843.00000000,0.03660347,0.000000,0.000000
1577837049.19944596,0.03246110,0.00666104,0.00000459,80892.00000000,0.03573876,0.000000,0.000000
1577837049.29928184,0.03245730,0.00462207,0.00000520,80940.00000000,0.02981791,0.000000,0.000000
1577837049.39991808,0.03245373,0.00472530,0.00000434,80979.00000000,0.02997226,0.000000,0.000000
1577837049.49977398,0.03245070,0.00467424,0.00000423,80998.00000000,0.03034235,0.000000,0.000000
1577837049.59961009,0.03244768,0.00354615,0.00000422,81047.00000000,0.03034703,0.000000,0.000000
1577837049.69945002,0.03243905,0.00426902,0.00000369,81082.00000000,0.02641632,0.000000,0.000000
1577837049.79929709,0.03243152,0.00429654,0.00000405,81084.00000000,0.02716789,0.000000,0.000000
1577837049.89993191,0.03246947,0.00488999,0.00000628,81122.00000000,0.05903545,0.000000,0.000000
1577837049.99976897,0.03246124,0.00344852,0.00000395,81144.00000000,0.02668794,0.000000,0.000000
1577837050.09960389,0.03245567,0.00458505,0.00000407,81174.00000000,0.02854329,0.000000,0.000000
1577837050.19943976,0.03245790,0.00536666,0.00000498,81216.00000000,0.03402965,0.000000,0.000000
1577837050.29929185,0.03247155,0.00777055,0.00000496,81204.00000000,0.04208013,0.000000,0.000000
1577837050.39993405,0.03248064,0.00686099,0.00000416,80809.00000000,0.03888926,0.000000,0.000000
1577837050.49976492,0.03247618,0.00497338,0.00000400,80816.00000000,0.02932985,0.000000,0.000000
1577837050.59960389,0.03247484,0.00367543,0.00000425,80846.00000000,0.03152708,0.000000,0.000000
1577837050.69944715,0.03247025,0.00356201,0.00000430,80856.00000000,0.02921636,0.000000,0.000000
1577837050.79967785,0.03248327,0.00519799,0.00000492,80899.00000000,0.04171842,0.000000,0.000000
1577837050.89951110,0.03249681,0.00538174,0.00000492,80942.00000000,0.04211016,0.000000,0.000000
1577837050.99935794,0.03249874,0.00512263,0.00000431,80712.00000000,0.03387125,0.000000,0.000000
1577837051.09961081,0.03249761,0.00386170,0.00000432,80751.00000000,0.03169309,0.000000,0.000000
1577837051.19945097,0.03249787,0.00588188,0.00000427,80848.00000000,0.03268101,0.000000,0.000000
1577837051.29928493,0.03249827,0.00531204,0.00000425,80795.00000000,0.03278556,0.000000,0.000000
1577837051.39992595,0.03249550,0.00415154,0.00000381,80839.00000000,0.03051430,0.000000,0.000000
1577837051.49976015,0.03249049,0.00397254,0.00000381,80881.00000000,0.02890165,0.000000,0.000000
1577837051.59959102,0.03249214,0.00506634,0.00000414,80909.00000000,0.03367570,0.000000,0.000000
1577837051.69942594,0.03248739,0.00391618,0.00000384,80967.00000000,0.02907716,0.000000,0.000000
1577837051.79966903,0.03251511,0.00502646,0.00000591,80978.00000000,0.05244356,0.000000,0.000000
1577837051.89950418,0.03252262,0.00374074,0.00000436,81031.00000000,0.03792886,0.000000,0.000000
1577837051.99932909,0.03253410,0.00529004,0.00000448,81044.00000000,0.04081759,0.000000,0.000000
1577837052.09997201,0.03253513,0.00524869,0.00000440,81095.00000000,0.03327683,0.000000,0.000000
1577837052.19980383,0.03254016,0.00535059,0.00000477,81086.00000000,0.03617534,0.000000,0.000000
1577837052.29964495,0.03253979,0.00502632,0.00000445,81082.00000000,0.03227222,0.000000,0.000000
1577837052.39948702,0.03253705,0.00386254,0.00000381,81076.00000000,0.03055139,0.000000,0.000000
1577837052.49933481,0.03253284,0.00359295,0.00000396,81120.00000000,0.02947442,0.000000,0.000000
1577837052.59997010,0.03253860,0.00471894,0.00000439,81144.00000000,0.03672695,0.000000,0.000000
1577837052.69982004,0.03253702,0.00447219,0.00000399,81173.00000000,0.03138977,0.000000,0.000000
1577837052.79966688,0.03256020,0.00486966,0.00000553,81055.00000000,0.04945586,0.000000,0.000000
1577837052.89950895,0.03256016,0.00417627,0.00000402,81084.00000000,0.03253134,0.000000,0.000000
1577837052.99935889,0.03255781,0.00538670,0.00000399,81117.00000000,0.03083816,0.000000,0.000000
1577837053.09999800,0.03255631,0.00494383,0.00000425,81180.00000000,0.03145996,0.000000,0.000000
1577837053.19982696,0.03257396,0.00490849,0.00000507,81146.00000000,0.04551111,0.000000,0.000000
1577837053.29965806,0.03258461,0.00538963,0.00000483,81157.00000000,0.04040043,0.000000,0.000000
1577837053.39949894,0.03257877,0.00438070,0.00000384,81150.00000000,0.02828620,0.000000,0.000000
1577837053.49934006,0.03258399,0.00418605,0.00000409,81155.00000000,0.03642733,0.000000,0.000000
1577837053.59997392,0.03257876,0.00471524,0.00000384,81119.00000000,0.02872439,0.000000,0.000000
1577837053.69980383,0.03257527,0.00498665,0.00000410,81121.00000000,0.03000257,0.000000,0.000000
1577837053.79964113,0.03259301,0.00521377,0.00000628,81154.00000000,0.04569808,0.000000,0.000000
1577837053.89948893,0.03258588,0.00367250,0.00000378,81179.00000000,0.02731393,0.000000,0.000000
1577837053.99932289,0.03257820,0.00385332,0.00000391,81234.00000000,0.02688238,0.000000,0.000000
1577837054.09995794,0.03258271,0.00521566,0.00000445,81229.00000000,0.03593334,0.000000,0.000000
1577837054.19978285,0.03258176,0.00398176,0.00000439,81211.00000000,0.03187545,0.000000,0.000000
1577837054.29961896,0.03257582,0.00383223,0.00000390,81246.00000000,0.02815769,0.000000,0.000000
1577837054.39945698,0.03257606,0.00486184,0.00000432,81301.00000000,0.03275064,0.000000,0.000000
1577837054.49929094,0.03256927,0.00391199,0.00000381,81328.00000000,0.02750355,0.000000,0.000000
1577837054.59993386,0.03256463,0.00394614,0.00000357,81362.00000000,0.02910063,0.000000,0.000000
1577837054.69976497,0.03256598,0.00513010,0.00000411,81422.00000000,0.03357708,0.000000,0.000000
1577837054.79960489,0.03257875,0.00460405,0.00000534,81450.00000000,0.04213879,0.000000,0.000000
1577837054.89945507,0.03256993,0.00339655,0.00000392,81492.00000000,0.02596130,0.000000,0.000000
1577837054.99928808,0.03257187,0.00496632,0.00000467,81489.00000000,0.03402246,0.000000,0.000000
1577837055.09991717,0.03261047,0.00527565,0.00000607,81503.00000000,0.06164118,0.000000,0.000000
1577837055.19976592,0.03260768,0.00470113,0.00000434,81500.00000000,0.03050850,0.000000,0.000000
1577837055.29958987,0.03261528,0.00463457,0.00000494,81530.00000000,0.03834407,0.000000,0.000000
1577837055.39942980,0.03260787,0.00408149,0.00000383,81547.00000000,0.02700949,0.000000,0.000000
1577837055.49927998,0.03260144,0.00478613,0.00000359,81552.00000000,0.02774639,0.000000,0.000000
1577837055.59992194,0.03259961,0.00438377,0.00000419,81378.00000000,0.03120881,0.000000,0.000000
1577837055.69976592,0.03261890,0.00425205,0.00000541,81448.00000000,0.04724473,0.000000,0.000000
1577837055.79961300,0.03261823,0.00342177,0.00000419,81504.00000000,0.03210823,0.000000,0.000000
1577837055.89945197,0.03260515,0.00316328,0.00000386,81548.00000000,0.02266301,0.000000,0.000000
1577837055.99930286,0.03258956,0.00291227,0.00000374,81647.00000000,0.02072721,0.000000,0.000000
1577837056.09994292,0.03259800,0.00549146,0.00000632,81719.00000000,0.03903048,0.000000,0.000000
1577837056.19979000,0.03258174,0.00368989,0.00000385,81791.00000000,0.02017119,0.000000,0.000000
1577837056.29962802,0.03258160,0.00325268,0.00000607,81851.00000000,0.03247846,0.000000,0.000000
1577837056.39947295,0.03256447,0.00293804,0.00000411,81851.00000000,0.01945664,0.000000,0.000000
1577837056.49931002,0.03254357,0.00235046,0.00000368,81877.00000000,0.01653732,0.000000,0.000000
1577837056.59994006,0.03252328,0.00204839,0.00000385,81866.00000000,0.01695791,0.000000,0.000000
1577837056.69979286,0.03254986,0.00281379,0.00000606,81884.00000000,0.05296835,0.000000,0.000000
1577837056.79963493,0.03254598,0.00183063,0.00000351,81904.00000000,0.02955642,0.000000,0.000000
1577837056.89947796,0.03251974,0.00160853,0.00000349,81877.00000000,0.01232096,0.000000,0.000000
1577837056.99931502,0.03249691,0.00170666,0.00000367,81884.00000000,0.01489163,0.000000,0.000000
1577837057.09997010,0.03248739,0.00293399,0.00000439,81911.00000000,0.02514024,0.000000,0.000000
1577837057.19981313,0.03246578,0.00197485,0.00000359,81937.00000000,0.01575802,0.000000,0.000000
1577837057.29965210,0.03248086,0.00311677,0.00000564,81985.00000000,0.04415562,0.000000,0.000000
1577837057.39948702,0.03246415,0.00257591,0.00000428,82017.00000000,0.01951049,0.000000,0.000000
1577837057.49932909,0.03245159,0.00228139,0.00000441,82041.00000000,0.02270646,0.000000,0.000000
1577837057.59997892,0.03243436,0.00226022,0.00000413,82050.00000000,0.01904723,0.000000,0.000000
1577837057.69981694,0.03243311,0.00662618,0.00000491,82071.00000000,0.03146212,0.000000,0.000000
1577837057.79964995,0.03242089,0.00316377,0.00000463,82088.00000000,0.02290020,0.000000,0.000000
1577837057.89949489,0.03240777,0.00281784,0.00000393,82102.00000000,0.02217105,0.000000,0.000000
1577837057.99933600,0.03239137,0.00274144,0.00000387,82109.00000000,0.01958585,0.000000,0.000000
1577837058.09998322,0.03238952,0.00305642,0.00000609,82131.00000000,0.03093873,0.000000,0.000000
1577837058.19983196,0.03237356,0.00245683,0.00000372,82154.00000000,0.01987821,0.000000,0.000000
1577837058.29967999,0.03236666,0.00260839,0.00000406,82169.00000000,0.02695864,0.000000,0.000000
1577837058.39953303,0.03235942,0.00398581,0.00000452,82205.00000000,0.02667613,0.000000,0.000000
1577837058.49937296,0.03235124,0.00304958,0.00000408,82241.00000000,0.02592533,0.000000,0.000000
1577837058.59962606,0.03234396,0.00328306,0.00000409,82309.00000000,0.02661020,0.000000,0.000000
1577837058.69946122,0.03235354,0.00426790,0.00000446,82391.00000000,0.03990804,0.000000,0.000000
1577837058.79930282,0.03237128,0.00330534,0.00000545,82477.00000000,0.04636353,0.000000,0.000000
1577837058.89995003,0.03236544,0.00382322,0.00000477,82548.00000000,0.02775149,0.000000,0.000000
1577837058.99980688,0.03235916,0.00384808,0.00000425,82568.00000000,0.02739662,0.000000,0.000000
1577837059.09964299,0.03237405,0.00411537,0.00000516,82477.00000000,0.04416141,0.000000,0.000000
1577837059.19948220,0.03240594,0.00405377,0.00000513,82504.00000000,0.05769699,0.000000,0.000000
1577837059.29933000,0.03241470,0.00434277,0.00000539,82531.00000000,0.03936984,0.000000,0.000000
1577837059.39995289,0.03241764,0.00458980,0.00000506,82526.00000000,0.03475489,0.000000,0.000000
1577837059.49979711,0.03241326,0.00336708,0.00000422,82570.00000000,0.02892518,0.000000,0.000000
1577837059.59962106,0.03240709,0.00321573,0.00000448,82609.00000000,0.02749147,0.000000,0.000000
1577837059.69946694,0.03240178,0.00381756,0.00000402,82667.00000000,0.02816258,0.000000,0.000000
1577837059.79930401,0.03240552,0.00419981,0.00000501,82719.00000000,0.03539772,0.000000,0.000000
1577837059.89995694,0.03241669,0.00681902,0.00000574,82817.00000000,0.04135307,0.000000,0.000000
1577837059.99980688,0.03240411,0.00349287,0.00000362,82721.00000000,0.02232309,0.000000,0.000000
1577837060.09964108,0.03239695,0.00337455,0.00000447,82843.00000000,0.02665378,0.000000,0.000000
1577837060.19948006,0.03238742,0.00389781,0.00000395,82952.00000000,0.02473935,0.000000,0.000000
1577837060.29933214,0.03239308,0.00408142,0.00000534,83076.00000000,0.03693808,0.000000,0.000000
1577837060.39998412,0.03238428,0.00372684,0.00000385,83163.00000000,0.02530074,0.000000,0.000000
1577837060.49981499,0.03237542,0.00343853,0.00000384,83177.00000000,0.02523445,0.000000,0.000000
1577837060.59965301,0.03236599,0.00372628,0.00000395,83326.00000000,0.02476204,0.000000,0.000000
1577837060.69949889,0.03236822,0.00428536,0.00000443,83389.00000000,0.03416710,0.000000,0.000000
1577837060.79933381,0.03236712,0.00420372,0.00000450,83549.00000000,0.03147637,0.000000,0.000000
1577837060.89959979,0.03237590,0.00755788,0.00000525,83720.00000000,0.03948494,0.000000,0.000000
1577837060.99944401,0.03238619,0.00476979,0.00000574,83975.00000000,0.04073238,0.000000,0.000000
1577837061.09928918,0.03237414,0.00415622,0.00000371,84072.00000000,0.02258933,0.000000,0.000000
1577837061.19992399,0.03236074,0.00315141,0.00000380,84174.00000000,0.02146557,0.000000,0.000000
1577837061.29974985,0.03235127,0.00355314,0.00000435,84405.00000000,0.02464911,0.000000,0.000000
1577837061.39959717,0.03234110,0.00324653,0.00000407,84569.00000000,0.02405133,0.000000,0.000000
1577837061.49943495,0.03233025,0.00326476,0.00000385,84655.00000000,0.02347562,0.000000,0.000000
1577837061.59967303,0.03231957,0.00358296,0.00000397,84802.00000000,0.02359512,0.000000,0.000000
1577837061.69951105,0.03231873,0.00392267,0.00000411,84753.00000000,0.03163065,0.000000,0.000000
1577837061.79936099,0.03232081,0.00512696,0.00000426,84957.00000000,0.03402281,0.000000,0.000000
1577837061.89960408,0.03232238,0.00439292,0.00000408,85097.00000000,0.03361053,0.000000,0.000000
1577837061.99944496,0.03233801,0.00908686,0.00000533,85408.00000000,0.04517321,0.000000,0.000000
1577837062.09967208,0.03233073,0.00662814,0.00000357,85775.00000000,0.02633970,0.000000,0.000000
1577837062.19950104,0.03232612,0.00478313,0.00000402,86100.00000000,0.02853965,0.000000,0.000000
1577837062.29934907,0.03236701,0.00888341,0.00000572,86371.00000000,0.06605393,0.000000,0.000000
1577837062.39998698,0.03236407,0.00473808,0.00000408,86713.00000000,0.02994194,0.000000,0.000000
1577837062.49981809,0.03236706,0.00536966,0.00000414,87145.00000000,0.03483919,0.000000,0.000000
1577837062.59965706,0.03237268,0.00651709,0.00000428,87474.00000000,0.03701637,0.000000,0.000000
1577837062.69950581,0.03237984,0.00657038,0.00000458,87913.00000000,0.03830740,0.000000,0.000000
1577837062.79934096,0.03237958,0.00582608,0.00000373,88174.00000000,0.03216536,0.000000,0.000000
1577837062.89997792,0.03238187,0.00584647,0.00000376,88422.00000000,0.03428213,0.000000,0.000000
1577837062.99982786,0.03238882,0.00650913,0.00000428,88700.00000000,0.03816311,0.000000,0.000000
1577837063.09966993,0.03239925,0.00987949,0.00000395,89058.00000000,0.04108152,0.000000,0.000000
1577837063.19951487,0.03242070,0.00729360,0.00000495,89306.00000000,0.05028459,0.000000,0.000000
1577837063.29936886,0.03243406,0.01075070,0.00000470,89430.00000000,0.04357432,0.000000,0.000000
1577837063.39960194,0.03243820,0.00511739,0.00000390,89599.00000000,0.03589687,0.000000,0.000000
1577837063.49945712,0.03243936,0.00453749,0.00000408,89658.00000000,0.03341448,0.000000,0.000000
